settlement_date,region_id,duid,dispatch_mw,initial_mw,available_mw,ramp_rate,fuel_type,station_name,state
2025-05-31 13:45:00,VIC1,WEMBLEY1,49.3,50.3,53.8,102.9,wind,Waubra Wind Farm,VIC
2025-06-25 15:50:00,NSW1,VALES2,548.6,537.3,566.7,3.0,coal,Vales Point,NSW
2025-08-21 21:45:00,NSW1,BAYSW2,466.5,453.8,498.9,3.5,coal,Bayswater,NSW
2025-06-27 06:10:00,NSW1,ERGT03,604.3,620.1,648.9,6.8,coal,Eraring,NSW
2025-07-23 00:50:00,NSW1,TALLWN2,10.3,11.0,200.9,14.0,gas,Tallawarra B,NSW
2025-09-21 05:30:00,QLD1,BRAEMAR1,13.5,12.9,238.4,10.5,gas,Braemar,QLD
2025-06-19 07:15:00,NSW1,CAPTL_WF,16.6,15.9,18.0,64.0,wind,Capital Wind Farm,NSW
2025-09-24 08:15:00,QLD1,BRAEMAR2,7.4,7.1,313.3,20.3,gas,Braemar,QLD
2025-06-11 19:40:00,NSW1,OCGT2,111.3,119.4,139.7,13.6,gas,Uranquinty,NSW
2025-06-24 21:10:00,VIC1,STKLD1,0.0,0.0,0.0,72.9,solar,Stockyard Hill Solar,VIC
2025-09-07 22:50:00,TAS1,JOHN_HF1,32.2,32.0,133.8,46.3,hydro,John Butters,TAS
2025-10-15 10:00:00,VIC1,LOYB2,445.8,452.5,460.6,6.2,coal,Loy Yang B,VIC
2025-06-24 01:05:00,QLD1,CALL2,304.8,308.5,320.0,8.0,coal,Callide B,QLD
2025-07-17 14:20:00,SA1,HPRL1,0.7,0.7,100.0,383.5,battery,Hornsdale Power Reserve,SA
2025-11-08 09:00:00,NSW1,WALGETT1,10.8,11.1,850.0,411.7,battery,Waratah Super Battery,NSW
2025-11-20 03:00:00,QLD1,TARONG3,396.4,402.8,402.8,3.7,coal,Tarong,QLD
2025-09-06 18:05:00,QLD1,BRAEMAR2,415.2,438.2,449.2,14.1,gas,Braemar,QLD
2025-08-13 08:40:00,SA1,CLOVER1,34.5,34.8,37.1,70.2,wind,Clover Hill Wind Farm,SA
2025-07-26 03:05:00,VIC1,WEMBLEY1,74.1,73.8,77.4,59.0,wind,Waubra Wind Farm,VIC
2025-09-12 11:10:00,TAS1,JOHN_HF1,42.1,42.7,45.8,83.8,hydro,John Butters,TAS
2025-09-08 13:10:00,NSW1,ERGT04,560.3,572.0,605.0,7.5,coal,Eraring,NSW
2025-07-16 15:30:00,QLD1,KAREEYA1,3.6,3.9,20.4,21.9,gas,Kareeya,QLD
2025-05-28 03:35:00,VIC1,LOYB1,419.4,410.9,420.7,3.7,coal,Loy Yang B,VIC
2025-06-20 13:45:00,NSW1,NYNGAN1,44.9,44.5,47.6,191.7,solar,Nyngan Solar Plant,NSW
2025-11-14 11:00:00,VIC1,ARWF1,175.3,176.0,190.1,106.7,wind,Ararat Wind Farm,VIC
2025-08-08 02:30:00,NSW1,NYNGAN1,0.0,0.0,0.0,161.8,solar,Nyngan Solar Plant,NSW
2025-08-19 18:40:00,TAS1,REECE1,206.5,208.9,213.3,76.3,hydro,Reece,TAS
2025-08-17 00:20:00,NSW1,TUMUT1,27.7,28.1,44.6,88.7,hydro,Tumut 1,NSW
2025-10-13 11:00:00,NSW1,MURRAY2,177.1,176.5,240.8,31.3,hydro,Murray 2,NSW
2025-06-04 19:40:00,NSW1,TUMUT2,265.6,263.8,267.7,63.8,hydro,Tumut 2,NSW
2025-06-08 01:20:00,VIC1,WEMBLEY1,70.1,73.0,75.0,68.0,wind,Waubra Wind Farm,VIC
2025-07-13 04:55:00,VIC1,JBUTNS1,1.2,1.1,157.9,23.2,gas,Jeeralang,VIC
2025-08-20 13:45:00,NSW1,TALLWN2,6.6,7.1,105.8,24.3,gas,Tallawarra B,NSW
2025-09-23 03:30:00,NSW1,OCGT2,3.4,3.3,67.9,27.1,gas,Uranquinty,NSW
2025-08-21 07:25:00,VIC1,ARWF1,75.8,72.0,79.0,113.1,wind,Ararat Wind Farm,VIC
2025-08-12 07:00:00,NSW1,TUMUT2,90.6,89.2,123.0,52.6,hydro,Tumut 2,NSW
2025-11-10 16:30:00,NSW1,OCGT2,0.4,0.4,66.8,18.4,gas,Uranquinty,NSW
2025-06-22 07:20:00,SA1,MTMILLAR,34.1,32.9,36.8,114.1,wind,Mt Millar Wind Farm,SA
2025-09-05 01:20:00,VIC1,MORTLK1,10.6,10.7,190.8,26.9,gas,Mortlake,VIC
2025-08-30 16:30:00,VIC1,ARWF1,51.4,52.9,54.6,83.0,wind,Ararat Wind Farm,VIC
2025-08-18 04:10:00,NSW1,TUMUT3,561.3,564.6,605.9,83.3,hydro,Tumut 3,NSW
2025-10-17 23:35:00,VIC1,MORTLK1,11.6,10.8,280.2,23.8,gas,Mortlake,VIC
2025-07-11 14:10:00,VIC1,JBUTNS1,0.3,0.3,58.4,27.6,gas,Jeeralang,VIC
2025-11-13 14:05:00,VIC1,LOYA4,501.4,506.4,522.7,3.5,coal,Loy Yang A,VIC
2025-07-23 08:15:00,QLD1,BRAEMAR1,21.2,19.7,286.5,28.9,gas,Braemar,QLD
2025-08-31 04:35:00,SA1,AGLSOM,7.9,7.7,89.1,17.5,gas,Somerton,SA
2025-08-26 18:20:00,VIC1,LOYA2,447.7,451.7,453.4,7.6,coal,Loy Yang A,VIC
2025-10-25 15:50:00,NSW1,WALGETT1,-397.5,-409.2,850.0,405.9,battery,Waratah Super Battery,NSW
2025-08-11 21:10:00,TAS1,JOHN_HF1,41.4,40.8,120.1,72.9,hydro,John Butters,TAS
2025-07-14 18:55:00,QLD1,TARONG2,391.1,381.4,393.2,6.7,coal,Tarong,QLD
2025-05-27 22:20:00,VIC1,VBBL1,-127.5,-130.4,300.0,409.2,battery,Victorian Big Battery,VIC
2025-07-29 04:30:00,QLD1,CALL2,287.0,293.5,299.6,5.6,coal,Callide B,QLD
2025-10-21 09:15:00,VIC1,MORTLK1,3.7,3.8,213.9,26.2,gas,Mortlake,VIC
2025-05-25 19:15:00,NSW1,VALES2,534.2,541.6,549.3,5.0,coal,Vales Point,NSW
2025-11-03 02:30:00,VIC1,MEWF1,91.7,92.0,92.8,50.8,wind,Mt Mercer Wind Farm,VIC
2025-08-30 19:05:00,SA1,PELICAN1,317.8,342.8,475.4,29.6,gas,Pelican Point,SA
2025-06-18 12:35:00,QLD1,CALL2,247.0,250.5,253.6,7.9,coal,Callide B,QLD
2025-07-17 23:55:00,QLD1,TARONG1,346.1,348.8,349.2,7.5,coal,Tarong,QLD
2025-09-01 20:00:00,SA1,HPRL1,3.3,3.3,100.0,380.0,battery,Hornsdale Power Reserve,SA
2025-07-20 10:55:00,QLD1,DAYDREAMS,72.4,73.3,77.3,146.7,solar,Daydream Solar Farm,QLD
2025-06-12 18:15:00,VIC1,LOYA1,425.6,414.0,430.7,3.7,coal,Loy Yang A,VIC
2025-09-22 05:05:00,NSW1,VALES2,576.5,570.9,627.4,5.0,coal,Vales Point,NSW
2025-09-23 08:20:00,NSW1,ERGT01,620.9,626.6,673.3,3.3,coal,Eraring,NSW
2025-06-14 15:15:00,QLD1,CALL1,312.0,319.5,318.5,4.6,coal,Callide B,QLD
2025-07-14 04:25:00,VIC1,STKLD1,0.0,0.0,0.0,188.2,solar,Stockyard Hill Solar,VIC
2025-07-07 09:15:00,NSW1,ERGT01,562.9,571.1,619.4,7.0,coal,Eraring,NSW
2025-09-21 00:20:00,QLD1,CALL1,280.1,280.4,288.2,4.9,coal,Callide B,QLD
2025-10-03 21:55:00,NSW1,BAYSW3,80.3,80.2,91.8,6.3,coal,Bayswater,NSW
2025-10-03 07:30:00,NSW1,CAPTL_WF,140.7,138.5,140.7,53.7,wind,Capital Wind Farm,NSW
2025-11-10 20:35:00,NSW1,TUMUT3,164.7,165.0,1250.9,57.4,hydro,Tumut 3,NSW
2025-10-10 21:30:00,QLD1,KAREEYA1,27.0,25.0,43.5,20.5,gas,Kareeya,QLD
2025-07-21 08:45:00,TAS1,REECE1,82.4,80.9,90.9,74.3,hydro,Reece,TAS
2025-06-12 14:35:00,QLD1,DAYDREAMS,76.7,75.6,83.3,194.3,solar,Daydream Solar Farm,QLD
2025-09-12 20:45:00,NSW1,BENBUL1,0.0,0.0,0.0,172.2,solar,Benbullen Solar Farm,NSW
2025-11-06 17:10:00,QLD1,TARONG3,339.2,333.1,358.9,4.5,coal,Tarong,QLD
2025-11-17 11:30:00,TAS1,JOHN_HF1,69.6,70.5,90.0,62.1,hydro,John Butters,TAS
2025-07-04 21:35:00,VIC1,WEMBLEY1,49.7,49.5,52.9,82.9,wind,Waubra Wind Farm,VIC
2025-07-06 00:50:00,NSW1,ERGT02,581.8,595.1,628.0,4.3,coal,Eraring,NSW
2025-05-30 19:25:00,NSW1,ERGT02,523.6,535.1,535.8,3.5,coal,Eraring,NSW
2025-06-18 17:00:00,TAS1,POATINA1,190.9,187.2,210.7,74.9,hydro,Poatina,TAS
2025-09-01 23:35:00,QLD1,CALL2,272.8,276.1,283.0,6.4,coal,Callide B,QLD
2025-08-31 12:25:00,SA1,LADBROK1,3.6,3.6,36.6,18.0,gas,Ladbroke Grove,SA
2025-07-30 12:10:00,NSW1,BENBUL1,48.4,47.5,51.3,96.5,solar,Benbullen Solar Farm,NSW
2025-07-19 09:50:00,SA1,LKBONNY4,23.6,23.9,23.8,182.0,solar,Lake Bonney Solar,SA
2025-10-22 00:35:00,NSW1,BAYSW2,556.1,557.4,603.5,7.6,coal,Bayswater,NSW
2025-08-15 17:25:00,VIC1,MEWF1,79.8,80.6,83.1,72.5,wind,Mt Mercer Wind Farm,VIC
2025-10-18 02:30:00,TAS1,DARWIN1,3.5,3.6,14.8,65.9,hydro,Darwin,TAS
2025-11-15 07:20:00,NSW1,OCGT1,77.9,81.2,154.1,15.7,gas,Uranquinty,NSW
2025-07-20 17:15:00,SA1,HDWF1,198.0,205.2,203.8,35.5,wind,Hornsdale Wind Farm,SA
2025-06-29 21:30:00,QLD1,CALL2,261.6,259.7,281.7,7.6,coal,Callide B,QLD
2025-11-13 10:20:00,QLD1,HLWF1,59.7,60.9,60.9,94.8,solar,Haughton Solar Farm,QLD
2025-09-16 12:55:00,NSW1,VALES1,524.7,519.8,576.2,4.6,coal,Vales Point,NSW
2025-07-15 22:45:00,QLD1,BRAEMAR2,15.0,14.9,121.5,17.5,gas,Braemar,QLD
2025-09-14 04:20:00,VIC1,MORTLK1,2.0,1.9,193.0,10.5,gas,Mortlake,VIC
2025-08-25 17:45:00,NSW1,CAPTL_WF,21.5,20.5,22.5,89.9,wind,Capital Wind Farm,NSW
2025-11-04 19:25:00,QLD1,BRAEMAR1,2.1,2.2,95.2,10.6,gas,Braemar,QLD
2025-07-09 14:00:00,VIC1,GANNBAT1,-15.9,-15.4,25.0,398.3,battery,Gannawarra Battery,VIC
2025-11-20 10:25:00,VIC1,GANNBAT1,-6.6,-6.9,25.0,501.3,battery,Gannawarra Battery,VIC
2025-11-10 08:40:00,QLD1,TARONG1,326.8,329.4,343.6,5.9,coal,Tarong,QLD
2025-06-25 21:15:00,NSW1,BAYSW3,499.6,504.1,543.7,7.5,coal,Bayswater,NSW
2025-06-22 23:00:00,SA1,PELICAN1,7.2,6.7,181.1,12.8,gas,Pelican Point,SA
2025-08-29 00:50:00,SA1,MTMILLAR,25.7,26.6,28.0,79.4,wind,Mt Millar Wind Farm,SA
2025-06-01 04:10:00,NSW1,NYNGAN1,0.0,0.0,0.0,53.4,solar,Nyngan Solar Plant,NSW
2025-07-17 09:10:00,QLD1,KAREEYA1,3.0,3.1,63.0,28.5,gas,Kareeya,QLD
2025-08-11 04:30:00,SA1,MTMILLAR,13.5,13.2,13.8,37.2,wind,Mt Millar Wind Farm,SA
2025-11-16 10:15:00,NSW1,BAYSW2,585.6,602.7,606.8,5.1,coal,Bayswater,NSW
2025-11-20 14:45:00,NSW1,BENBUL1,61.5,60.8,65.9,116.0,solar,Benbullen Solar Farm,NSW
2025-06-20 13:55:00,QLD1,TARONG4,370.8,375.1,377.6,3.0,coal,Tarong,QLD
2025-11-02 06:55:00,VIC1,VPML,4.2,4.1,40.6,27.9,gas,Valley Power,VIC
2025-06-09 13:10:00,VIC1,MORTLK2,4.1,4.5,70.9,18.7,gas,Mortlake,VIC
2025-10-07 05:55:00,NSW1,ERGT01,640.5,639.5,666.3,4.3,coal,Eraring,NSW
2025-10-24 21:50:00,QLD1,BRAEMAR1,7.9,7.7,144.9,22.7,gas,Braemar,QLD
2025-11-02 03:00:00,VIC1,VPML,6.1,6.3,260.5,22.7,gas,Valley Power,VIC
2025-07-03 15:50:00,VIC1,HAZEL1,148.9,146.3,149.5,5.1,coal,Hazelwood,VIC
2025-11-02 14:35:00,VIC1,HAZEL1,175.6,171.6,182.7,4.2,coal,Hazelwood,VIC
2025-06-14 02:35:00,NSW1,BAYSW3,515.5,502.6,559.3,5.9,coal,Bayswater,NSW
2025-08-26 10:20:00,TAS1,POATINA1,37.0,36.9,65.1,50.7,hydro,Poatina,TAS
2025-08-17 11:00:00,QLD1,TARONG2,314.1,319.4,324.7,7.3,coal,Tarong,QLD
2025-07-20 12:00:00,TAS1,GORDONS1,34.5,34.3,102.8,69.0,hydro,Gordon,TAS
2025-05-28 00:35:00,NSW1,MURRAY1,169.4,170.0,342.6,70.9,hydro,Murray 1,NSW
2025-10-11 12:10:00,SA1,AGLSOM,5.3,5.1,16.6,22.2,gas,Somerton,SA
2025-07-24 01:50:00,NSW1,TUMUT2,98.1,97.4,134.6,43.6,hydro,Tumut 2,NSW
2025-09-21 10:10:00,VIC1,LOYB1,439.9,450.0,475.1,5.6,coal,Loy Yang B,VIC
2025-08-06 15:50:00,VIC1,LOYA3,489.5,486.8,495.2,6.5,coal,Loy Yang A,VIC
2025-07-31 00:10:00,TAS1,REECE1,112.4,110.2,167.8,40.9,hydro,Reece,TAS
2025-11-01 07:20:00,NSW1,CAPTL_WF,76.5,78.0,79.8,82.8,wind,Capital Wind Farm,NSW
2025-06-10 04:35:00,QLD1,DAYDREAMS,0.0,0.0,0.0,131.0,solar,Daydream Solar Farm,QLD
2025-10-05 01:35:00,TAS1,DARWIN1,6.9,7.0,41.2,60.8,hydro,Darwin,TAS
2025-10-06 22:00:00,NSW1,BAYSW1,521.2,524.5,570.5,7.1,coal,Bayswater,NSW
2025-08-01 03:50:00,VIC1,LOYA2,394.7,395.6,416.3,5.0,coal,Loy Yang A,VIC
2025-07-10 18:25:00,NSW1,WALGETT1,523.0,516.0,850.0,216.0,battery,Waratah Super Battery,NSW
2025-05-24 23:10:00,NSW1,VALES1,553.4,568.9,569.9,7.9,coal,Vales Point,NSW
2025-11-10 12:00:00,SA1,AGLHAL,8.1,7.7,120.0,11.4,gas,Hallett,SA
2025-11-12 11:45:00,NSW1,BAYSW2,507.5,521.8,556.2,5.7,coal,Bayswater,NSW
2025-07-06 20:30:00,QLD1,TARONG4,360.0,352.7,386.5,7.8,coal,Tarong,QLD
2025-05-29 19:20:00,VIC1,LOYA2,456.0,464.1,464.8,3.6,coal,Loy Yang A,VIC
2025-06-15 08:10:00,QLD1,CALL1,304.6,301.5,305.6,5.5,coal,Callide B,QLD
2025-06-05 07:25:00,NSW1,TUMUT3,126.3,128.7,922.5,66.0,hydro,Tumut 3,NSW
2025-10-22 06:20:00,QLD1,TARONG1,353.8,362.3,388.0,3.2,coal,Tarong,QLD
2025-11-02 07:55:00,NSW1,TUMUT3,142.2,140.6,977.9,61.3,hydro,Tumut 3,NSW
2025-06-20 21:30:00,TAS1,POATINA1,128.2,127.3,289.4,80.9,hydro,Poatina,TAS
2025-10-06 21:45:00,SA1,HDWF1,109.8,111.5,115.4,41.3,wind,Hornsdale Wind Farm,SA
2025-06-25 15:00:00,SA1,HDWF1,44.4,45.6,44.7,83.9,wind,Hornsdale Wind Farm,SA
2025-07-29 19:55:00,NSW1,TALLWN2,53.3,54.9,69.9,22.3,gas,Tallawarra B,NSW
2025-09-10 02:05:00,QLD1,RUGBYR1,0.0,0.0,0.0,53.6,solar,Rugby Run Solar Farm,QLD
2025-10-02 00:40:00,NSW1,TUMUT2,47.6,48.5,48.3,40.2,hydro,Tumut 2,NSW
2025-10-30 04:05:00,TAS1,JOHN_HF1,24.4,24.9,119.9,67.2,hydro,John Butters,TAS
2025-06-01 03:35:00,VIC1,LOYA4,420.4,410.5,423.0,6.5,coal,Loy Yang A,VIC
2025-06-28 18:00:00,QLD1,DAYDREAMS,25.8,25.6,26.3,160.8,solar,Daydream Solar Farm,QLD
2025-07-14 01:15:00,NSW1,VALES2,546.5,562.4,561.8,4.2,coal,Vales Point,NSW
2025-07-19 11:30:00,SA1,PELICAN1,2.6,2.8,332.0,12.7,gas,Pelican Point,SA
2025-11-21 15:25:00,NSW1,ERGT03,519.0,533.6,557.1,6.6,coal,Eraring,NSW
2025-10-12 11:45:00,SA1,HDWF1,108.7,108.3,117.0,51.4,wind,Hornsdale Wind Farm,SA
2025-07-21 07:35:00,NSW1,MURRAY2,168.4,168.2,305.1,60.9,hydro,Murray 2,NSW
2025-11-16 21:00:00,NSW1,TUMUT3,92.9,92.4,949.2,78.7,hydro,Tumut 3,NSW
2025-08-22 21:00:00,QLD1,HLWF1,0.0,0.0,0.0,104.0,solar,Haughton Solar Farm,QLD
2025-08-23 03:15:00,SA1,CLOVER1,62.9,62.4,63.5,66.8,wind,Clover Hill Wind Farm,SA
2025-08-10 22:25:00,VIC1,WEMBLEY1,106.4,102.7,114.4,104.7,wind,Waubra Wind Farm,VIC
2025-06-19 04:30:00,NSW1,ERGT03,510.9,496.0,548.3,3.3,coal,Eraring,NSW
2025-11-10 01:25:00,VIC1,STKLD1,0.0,0.0,0.0,102.0,solar,Stockyard Hill Solar,VIC
2025-05-26 12:50:00,QLD1,DAYDREAMS,132.2,130.4,132.6,183.6,solar,Daydream Solar Farm,QLD
2025-06-24 17:15:00,NSW1,VALES2,586.7,604.2,626.7,4.2,coal,Vales Point,NSW
2025-07-04 19:05:00,VIC1,WEMBLEY1,84.4,86.6,88.7,96.1,wind,Waubra Wind Farm,VIC
2025-07-13 19:55:00,VIC1,VPML,1.8,1.7,212.6,22.9,gas,Valley Power,VIC
2025-06-16 23:45:00,QLD1,BRAEMAR2,10.3,10.6,402.0,22.5,gas,Braemar,QLD
2025-05-27 06:25:00,NSW1,TUMUT3,730.3,735.8,937.9,51.3,hydro,Tumut 3,NSW
2025-09-24 08:00:00,QLD1,TARONG4,363.2,361.6,395.9,7.2,coal,Tarong,QLD
2025-11-16 10:00:00,TAS1,DARWIN1,12.0,12.2,43.7,71.1,hydro,Darwin,TAS
2025-06-15 04:10:00,VIC1,MORTLK1,11.8,12.4,92.4,22.8,gas,Mortlake,VIC
2025-07-16 23:15:00,QLD1,BRAEMAR2,21.9,20.7,212.1,26.8,gas,Braemar,QLD
2025-08-24 03:40:00,NSW1,BAYSW2,486.4,495.8,535.4,6.2,coal,Bayswater,NSW
2025-11-08 19:20:00,NSW1,VALES1,583.9,592.1,587.9,6.6,coal,Vales Point,NSW
2025-09-27 08:35:00,QLD1,TARONG1,386.8,377.6,391.9,4.7,coal,Tarong,QLD
2025-10-10 10:45:00,VIC1,GANNBAT1,0.7,0.7,25.0,296.7,battery,Gannawarra Battery,VIC
2025-09-06 18:20:00,QLD1,CALL1,269.4,277.4,292.9,6.0,coal,Callide B,QLD
2025-08-07 21:35:00,VIC1,JBUTNS1,2.1,2.1,127.7,16.5,gas,Jeeralang,VIC
2025-06-29 08:35:00,NSW1,MURRAY2,107.7,108.4,474.1,57.0,hydro,Murray 2,NSW
2025-10-28 07:20:00,QLD1,TARONG4,359.5,367.5,365.7,3.5,coal,Tarong,QLD
2025-10-17 08:25:00,NSW1,TUMUT3,218.8,218.5,938.5,65.7,hydro,Tumut 3,NSW
2025-05-28 13:35:00,NSW1,VALES1,583.4,570.1,591.4,3.3,coal,Vales Point,NSW
2025-10-01 04:55:00,NSW1,VALES2,566.4,572.3,579.9,6.9,coal,Vales Point,NSW
2025-06-08 08:35:00,NSW1,BAYSW1,585.7,577.6,622.1,7.3,coal,Bayswater,NSW
2025-10-05 11:55:00,NSW1,VALES1,581.9,587.5,616.7,6.0,coal,Vales Point,NSW
2025-10-21 07:50:00,VIC1,ARWF1,47.1,48.2,49.2,117.9,wind,Ararat Wind Farm,VIC
2025-06-16 20:25:00,NSW1,ERGT03,611.4,615.0,640.2,3.4,coal,Eraring,NSW
2025-08-10 23:00:00,VIC1,MEWF1,80.5,77.3,84.5,75.9,wind,Mt Mercer Wind Farm,VIC
2025-06-15 12:30:00,VIC1,ARWF1,157.9,155.7,159.2,115.9,wind,Ararat Wind Farm,VIC
2025-09-04 05:55:00,VIC1,HAZEL1,140.3,141.1,146.2,7.8,coal,Hazelwood,VIC
2025-11-08 19:40:00,NSW1,BAYSW3,546.4,539.5,555.0,7.4,coal,Bayswater,NSW
2025-06-07 17:10:00,VIC1,LOYA2,392.6,403.1,412.9,5.2,coal,Loy Yang A,VIC
2025-08-04 08:35:00,NSW1,VALES2,581.6,569.3,597.5,5.5,coal,Vales Point,NSW
2025-11-17 02:40:00,QLD1,KAREEYA1,20.7,20.9,56.2,18.9,gas,Kareeya,QLD
2025-07-17 18:30:00,SA1,HPRL1,-79.8,-81.3,100.0,530.0,battery,Hornsdale Power Reserve,SA
2025-06-17 01:30:00,SA1,AGLHAL,2.2,2.4,157.4,25.0,gas,Hallett,SA
2025-08-20 22:10:00,VIC1,WEMBLEY1,95.9,91.7,104.2,116.6,wind,Waubra Wind Farm,VIC
2025-08-24 12:35:00,QLD1,TARONG2,393.3,401.5,415.9,6.0,coal,Tarong,QLD
2025-09-21 15:25:00,NSW1,ERGT03,574.9,587.0,586.8,5.2,coal,Eraring,NSW
2025-07-20 02:25:00,VIC1,LOYB2,379.2,372.0,404.7,6.8,coal,Loy Yang B,VIC
2025-11-13 22:10:00,SA1,PELICAN1,16.9,15.4,115.6,13.2,gas,Pelican Point,SA
2025-08-26 19:50:00,TAS1,JOHN_HF1,96.8,96.8,132.7,75.8,hydro,John Butters,TAS
2025-07-15 03:10:00,QLD1,CALL1,297.3,302.1,322.8,3.4,coal,Callide B,QLD
2025-11-14 18:35:00,VIC1,GANNBAT1,14.7,14.6,25.0,346.8,battery,Gannawarra Battery,VIC
2025-11-08 07:35:00,NSW1,CAPTL_WF,93.9,92.5,98.6,71.7,wind,Capital Wind Farm,NSW
2025-08-22 20:20:00,NSW1,OCGT1,5.8,5.4,37.8,20.0,gas,Uranquinty,NSW
2025-05-28 12:35:00,VIC1,MEWF1,59.4,59.8,62.3,85.2,wind,Mt Mercer Wind Farm,VIC
2025-09-09 15:25:00,VIC1,GARDNR1,22.5,22.6,24.3,124.4,solar,Gannawarra Solar Farm,VIC
2025-09-02 01:05:00,QLD1,DAYDREAMS,0.0,0.0,0.0,141.8,solar,Daydream Solar Farm,QLD
2025-06-19 23:20:00,TAS1,JOHN_HF1,47.2,47.2,127.6,86.5,hydro,John Butters,TAS
2025-09-16 09:15:00,SA1,SNOWTWN1,40.5,39.8,44.4,109.3,wind,Snow Town,SA
2025-10-24 00:35:00,NSW1,BAYSW2,517.6,515.7,566.5,4.7,coal,Bayswater,NSW
2025-06-12 06:30:00,VIC1,VPML,5.5,5.4,208.3,20.0,gas,Valley Power,VIC
2025-10-02 15:30:00,TAS1,REECE1,50.9,51.1,194.4,71.0,hydro,Reece,TAS
2025-06-18 13:00:00,VIC1,LOYB1,432.1,425.7,452.5,4.8,coal,Loy Yang B,VIC
2025-10-07 06:55:00,QLD1,BRAEMAR1,5.4,5.1,361.2,16.7,gas,Braemar,QLD
2025-08-08 06:40:00,QLD1,BRAEMAR1,15.7,16.5,204.8,28.0,gas,Braemar,QLD
2025-05-25 04:25:00,SA1,HDWF2,8.7,9.1,8.9,78.4,wind,Hornsdale Wind Farm,SA
2025-11-15 20:30:00,TAS1,JOHN_HF1,36.3,36.7,122.0,71.0,hydro,John Butters,TAS
2025-06-23 04:55:00,SA1,HDWF1,58.5,57.1,60.9,62.4,wind,Hornsdale Wind Farm,SA
2025-09-09 11:30:00,NSW1,BAYSW1,537.7,536.3,586.5,6.3,coal,Bayswater,NSW
2025-06-26 00:40:00,VIC1,HAZEL1,166.4,169.4,182.3,3.2,coal,Hazelwood,VIC
2025-11-09 19:30:00,VIC1,WEMBLEY1,18.9,19.8,20.4,33.4,wind,Waubra Wind Farm,VIC
2025-10-05 09:00:00,SA1,LKBONNY4,23.3,23.4,24.3,128.7,solar,Lake Bonney Solar,SA
2025-10-17 09:30:00,NSW1,CAPTL_WF,47.5,49.0,51.7,45.5,wind,Capital Wind Farm,NSW
2025-08-10 15:20:00,VIC1,STKLD1,51.2,50.5,56.2,183.0,solar,Stockyard Hill Solar,VIC
2025-08-17 01:30:00,VIC1,HAZEL1,143.9,141.5,154.9,4.1,coal,Hazelwood,VIC
2025-09-16 10:40:00,NSW1,ERGT03,624.3,620.4,653.1,3.9,coal,Eraring,NSW
2025-10-13 19:50:00,VIC1,VBBL1,146.6,143.7,300.0,280.7,battery,Victorian Big Battery,VIC
2025-10-25 03:40:00,SA1,HDWF2,84.0,82.2,89.3,44.9,wind,Hornsdale Wind Farm,SA
2025-05-27 05:50:00,VIC1,STKLD1,15.4,15.4,15.7,178.8,solar,Stockyard Hill Solar,VIC
2025-09-21 18:25:00,NSW1,WALGETT1,-419.2,-439.6,850.0,343.2,battery,Waratah Super Battery,NSW
2025-06-12 20:45:00,VIC1,LOYA3,418.8,412.5,460.9,7.6,coal,Loy Yang A,VIC
2025-07-15 09:40:00,TAS1,GORDONS1,136.7,136.2,310.9,53.8,hydro,Gordon,TAS
2025-10-21 23:00:00,NSW1,OCGT2,5.8,5.8,122.4,19.0,gas,Uranquinty,NSW
2025-07-08 14:15:00,VIC1,WEMBLEY1,76.8,76.7,81.6,104.2,wind,Waubra Wind Farm,VIC
2025-10-16 00:30:00,VIC1,VPML,138.3,138.6,223.1,17.8,gas,Valley Power,VIC
2025-08-16 06:25:00,VIC1,LOYA4,451.6,448.8,473.9,4.5,coal,Loy Yang A,VIC
2025-07-05 08:10:00,TAS1,GORDONS1,62.9,63.8,380.4,59.1,hydro,Gordon,TAS
2025-07-23 20:00:00,NSW1,TALLWN2,7.1,7.5,294.9,26.2,gas,Tallawarra B,NSW
2025-08-28 14:25:00,NSW1,BAYSW2,554.8,549.7,562.7,7.2,coal,Bayswater,NSW
2025-10-10 06:10:00,VIC1,LOYA1,411.9,418.8,449.8,3.8,coal,Loy Yang A,VIC
2025-09-11 07:05:00,NSW1,WALGETT1,1.8,1.7,850.0,302.9,battery,Waratah Super Battery,NSW
2025-11-09 20:20:00,NSW1,TUMUT3,550.2,557.0,839.8,31.4,hydro,Tumut 3,NSW
2025-10-28 22:20:00,SA1,SNOWTWN1,64.4,63.1,64.5,95.8,wind,Snow Town,SA
2025-10-08 02:40:00,SA1,LKBONNY4,0.0,0.0,0.0,133.5,solar,Lake Bonney Solar,SA
2025-09-10 18:25:00,NSW1,CAPTL_WF,39.4,37.4,39.6,31.4,wind,Capital Wind Farm,NSW
2025-07-15 18:05:00,TAS1,REECE1,147.6,148.4,220.5,83.9,hydro,Reece,TAS
2025-08-07 02:05:00,NSW1,ERGT03,624.2,610.5,644.6,3.5,coal,Eraring,NSW
2025-06-14 15:20:00,NSW1,ERGT01,507.6,513.3,508.7,4.9,coal,Eraring,NSW
2025-07-31 02:25:00,QLD1,DAYDREAMS,0.0,0.0,0.0,92.5,solar,Daydream Solar Farm,QLD
2025-11-08 14:50:00,NSW1,WALGETT1,-407.7,-422.5,850.0,499.9,battery,Waratah Super Battery,NSW
2025-08-09 12:15:00,SA1,MTMILLAR,10.9,10.7,11.9,106.1,wind,Mt Millar Wind Farm,SA
