settlement_date,region_id,rrp,raise_6sec,lower_6sec,total_demand_mw,net_interchange,scheduled_generation
2025-09-27 07:30:00,NSW1,58.38,1.01,0.63,6333.0,-126.7,5500.0
2025-10-12 17:00:00,NSW1,521.37,6.75,27.45,9133.5,270.7,8174.9
2025-10-25 04:30:00,NSW1,44.27,1.76,2.08,5823.5,1104.7,4911.6
2025-10-15 06:00:00,SA1,96.0,1.0,3.48,1466.1,10.0,1247.0
2025-09-16 22:30:00,VIC1,87.42,2.46,1.93,4460.9,79.7,3831.2
2025-10-28 15:00:00,SA1,73.92,1.83,0.65,1350.5,-165.6,1567.0
2025-10-22 06:00:00,NSW1,99.08,1.4,0.92,7467.3,217.0,6240.4
2025-07-25 23:00:00,QLD1,52.97,0.32,1.05,6359.5,-420.6,5853.4
2025-11-17 05:30:00,SA1,109.74,3.55,4.34,1083.8,-106.8,1024.8
2025-06-26 08:00:00,NSW1,226.57,1.57,3.87,5949.2,-75.0,5648.0
2025-11-20 00:00:00,VIC1,98.97,3.7,2.68,3644.6,-500.9,3563.7
2025-05-25 21:00:00,QLD1,136.96,1.09,1.41,6647.4,-65.1,5710.1
2025-08-03 11:00:00,VIC1,83.73,4.6,1.47,4366.6,-2.9,3724.5
2025-10-04 00:00:00,TAS1,89.88,1.3,0.7,742.1,-25.4,662.2
2025-07-07 00:00:00,NSW1,145.25,3.83,9.64,5559.3,-1133.1,6066.9
2025-07-02 19:00:00,NSW1,167.1,1.41,1.99,8446.9,55.6,7904.8
2025-10-28 00:30:00,SA1,128.48,0.9,2.47,1196.3,17.3,1178.0
2025-11-06 17:30:00,SA1,758.59,10.06,9.73,1751.5,-10.4,1666.0
2025-07-23 03:00:00,SA1,76.86,2.37,1.15,1065.4,134.5,941.9
2025-07-14 16:00:00,TAS1,54.75,2.63,0.86,1382.8,-41.5,1427.6
2025-10-17 18:00:00,SA1,646.57,30.44,8.68,1801.9,141.7,1477.3
2025-09-29 20:30:00,TAS1,51.85,1.25,0.96,943.1,-32.1,946.0
2025-06-29 16:30:00,NSW1,184.07,11.63,2.59,7382.2,-169.4,7575.7
2025-06-23 10:00:00,VIC1,129.36,6.14,3.39,5035.0,-67.0,4932.4
2025-06-24 20:00:00,TAS1,191.82,5.15,5.69,930.2,136.2,795.6
2025-06-09 04:00:00,NSW1,88.73,1.62,0.66,4770.8,71.2,4307.8
2025-08-10 23:00:00,QLD1,128.39,1.84,4.29,6008.7,-64.4,5871.8
2025-11-06 23:30:00,SA1,93.84,3.36,0.36,1174.4,334.5,871.9
2025-08-03 07:30:00,VIC1,74.28,0.86,0.92,4858.7,372.6,4588.6
2025-07-02 20:00:00,NSW1,20.58,2.48,5.47,7257.0,284.6,6877.0
2025-06-07 20:00:00,VIC1,172.95,2.26,0.47,5249.7,999.3,3964.7
2025-10-12 09:30:00,VIC1,46.94,4.04,3.07,5219.4,185.4,4860.3
2025-11-14 11:00:00,VIC1,33.36,3.11,0.36,5008.6,516.1,4712.7
2025-06-22 22:30:00,SA1,73.03,5.15,1.68,1496.6,344.3,1201.2
2025-07-22 00:00:00,QLD1,85.42,5.47,3.33,4145.2,-319.1,3951.0
2025-07-20 07:30:00,TAS1,77.84,0.92,2.43,914.6,-86.8,1006.3
2025-06-14 01:30:00,QLD1,33.94,0.2,1.39,4410.8,211.1,4295.2
2025-07-01 20:30:00,SA1,99.0,4.08,4.91,1578.9,-16.7,1570.5
2025-07-07 22:30:00,QLD1,66.06,0.86,10.83,6153.0,-293.4,6649.3
2025-08-06 22:00:00,SA1,51.12,1.55,0.54,1589.4,-37.7,1559.6
2025-06-06 07:00:00,SA1,136.76,2.33,0.38,1243.7,111.2,1004.2
2025-10-19 14:00:00,SA1,124.16,3.48,3.15,1559.4,172.2,1395.5
2025-09-03 02:30:00,TAS1,91.47,4.56,1.51,714.3,-109.4,858.5
2025-09-27 12:00:00,VIC1,84.62,1.71,1.43,4755.7,-61.3,4200.5
2025-10-15 12:00:00,TAS1,78.59,1.98,0.33,1047.2,28.8,989.4
2025-05-27 12:30:00,SA1,39.41,0.43,0.28,1614.0,-20.8,1703.3
2025-09-22 23:00:00,NSW1,80.25,0.67,1.57,7083.7,-535.3,6791.5
2025-06-23 23:30:00,NSW1,64.46,1.75,2.4,6800.0,808.2,5990.7
2025-08-04 16:00:00,SA1,427.58,6.95,19.43,1792.5,280.6,1557.8
2025-11-12 09:00:00,QLD1,52.49,0.77,1.29,6190.6,-31.3,5329.9
2025-10-13 20:00:00,NSW1,126.39,3.01,1.97,7574.4,-1048.3,7598.5
2025-11-21 05:30:00,SA1,59.47,3.63,1.43,1105.3,82.3,1072.4
2025-08-08 10:30:00,SA1,108.92,2.16,0.51,1521.2,-173.6,1682.4
2025-09-10 21:30:00,SA1,54.14,3.61,2.97,1358.6,-105.0,1493.1
2025-05-25 06:00:00,NSW1,73.25,2.02,0.39,6721.2,-952.3,6993.6
2025-08-04 06:30:00,QLD1,299.7,2.92,22.5,6935.0,-791.0,7259.6
2025-08-06 04:00:00,NSW1,91.95,0.86,3.09,4159.6,325.5,3405.3
2025-11-01 14:00:00,NSW1,114.12,2.28,0.33,6779.7,515.0,5344.9
2025-06-14 02:00:00,VIC1,130.11,3.45,0.73,4117.4,-225.1,3691.8
2025-06-30 16:00:00,NSW1,292.02,10.42,29.94,8144.8,53.3,8299.2
2025-06-19 20:00:00,QLD1,131.75,4.16,1.31,6534.2,125.9,6021.6
2025-08-08 03:30:00,QLD1,90.85,3.06,1.84,4651.3,-577.5,4579.2
2025-06-18 19:30:00,SA1,936.22,56.88,44.9,2054.1,-186.8,2077.5
2025-08-30 06:30:00,TAS1,42.76,0.65,0.82,1135.4,-138.5,1133.5
2025-07-17 11:00:00,SA1,102.26,1.24,1.57,1490.1,73.3,1344.0
2025-08-25 17:00:00,TAS1,134.83,1.53,20.77,1423.2,-36.4,1518.5
2025-07-23 02:00:00,TAS1,66.13,0.54,0.73,817.1,-9.5,824.5
2025-11-09 10:30:00,SA1,77.45,5.85,1.48,1492.7,65.1,1426.7
2025-09-06 16:00:00,SA1,424.6,10.69,7.27,1727.6,148.8,1657.5
2025-08-02 00:00:00,QLD1,44.63,0.29,0.88,4500.5,111.4,4378.2
2025-11-10 00:00:00,QLD1,81.44,3.1,0.37,4666.6,683.1,4038.3
2025-07-29 23:30:00,QLD1,76.58,0.61,1.34,6133.7,-55.5,6216.3
2025-09-07 23:00:00,VIC1,99.5,1.97,0.91,4833.5,3.5,4272.4
2025-10-13 10:00:00,NSW1,26.5,0.69,0.71,6880.7,48.6,6827.7
2025-10-24 12:30:00,NSW1,92.11,1.54,1.12,6905.7,1194.5,5538.0
2025-10-25 07:00:00,QLD1,76.47,1.25,1.87,5387.3,122.8,4535.3
2025-11-18 02:30:00,SA1,59.21,0.44,1.71,928.3,170.0,745.5
2025-06-19 19:30:00,NSW1,456.59,14.45,14.67,8419.5,166.1,7019.4
2025-08-27 21:30:00,VIC1,37.63,0.4,0.86,5729.6,-121.8,5741.9
2025-10-16 08:30:00,VIC1,40.35,0.39,2.24,4571.4,-30.0,4441.2
2025-06-11 15:00:00,VIC1,93.02,3.34,1.38,4554.3,188.9,3812.2
2025-10-03 20:00:00,VIC1,72.13,0.8,0.65,5100.2,-686.9,5713.7
2025-06-01 21:30:00,TAS1,61.35,0.74,3.82,1062.1,37.9,944.8
2025-10-15 06:00:00,TAS1,130.97,1.18,7.58,996.1,33.8,998.2
2025-10-24 10:30:00,VIC1,51.93,1.16,4.25,5336.0,-170.8,5282.8
2025-10-04 13:30:00,SA1,103.7,0.72,2.75,1423.3,-183.3,1494.7
2025-09-16 05:30:00,QLD1,188.04,2.4,4.46,3995.9,103.1,4035.2
2025-07-26 07:30:00,NSW1,75.34,1.09,0.85,7677.7,-762.8,7646.3
2025-08-21 21:00:00,VIC1,112.83,3.71,2.94,5157.4,225.5,4977.2
2025-09-27 10:00:00,SA1,-315.26,17.89,3.72,1549.1,17.4,1539.2
2025-10-03 20:00:00,QLD1,54.25,3.92,1.17,6186.2,325.3,6129.2
2025-06-12 00:30:00,TAS1,82.73,0.22,0.79,642.3,111.9,461.9
2025-05-24 13:30:00,NSW1,74.25,4.43,0.33,7192.9,291.7,7090.1
2025-11-02 05:00:00,QLD1,140.2,4.33,2.92,5456.6,-232.8,5083.1
2025-10-26 11:30:00,TAS1,171.87,7.65,6.07,1050.6,-133.9,1020.0
2025-08-04 16:30:00,VIC1,494.81,16.96,22.92,5918.8,-59.4,5213.9
2025-10-02 04:30:00,NSW1,130.88,4.76,2.35,4759.2,139.9,3961.7
2025-07-14 02:00:00,QLD1,18.06,0.47,0.51,4281.8,461.3,3474.2
2025-08-30 06:00:00,TAS1,37.18,1.02,0.29,975.2,-163.0,1041.2
2025-08-13 08:00:00,NSW1,80.73,2.02,0.77,6118.5,-650.5,6670.6
2025-09-25 01:00:00,NSW1,54.82,0.6,4.12,5430.2,424.3,4841.6
2025-09-10 06:30:00,VIC1,172.9,2.89,4.83,4822.4,-581.7,4620.8
2025-09-09 00:30:00,NSW1,103.54,1.2,3.92,5290.8,1360.0,3948.7
2025-10-08 23:00:00,SA1,271.25,7.01,3.94,1560.1,-100.9,1560.4
2025-08-13 03:30:00,SA1,-787.6,10.3,12.8,1035.8,-93.1,1006.6
2025-06-05 17:30:00,QLD1,179.88,4.34,9.3,7514.8,-634.0,7355.8
2025-08-22 19:00:00,TAS1,256.97,2.06,7.19,1107.4,81.3,1056.3
2025-06-20 07:30:00,NSW1,70.06,2.6,2.51,6494.1,-2.5,6347.5
2025-05-25 04:00:00,TAS1,78.32,1.17,5.16,718.7,26.5,622.8
2025-06-21 21:30:00,SA1,116.83,1.07,1.07,1605.3,62.4,1464.9
2025-09-20 06:00:00,NSW1,31.61,4.11,2.54,6661.3,-1445.3,7712.0
2025-10-01 19:30:00,TAS1,70.59,0.43,1.26,1070.8,-15.7,1120.7
2025-11-18 22:30:00,QLD1,119.88,7.56,2.09,6320.0,-287.9,6275.1
2025-07-11 17:30:00,TAS1,96.17,2.32,2.95,1256.1,-93.4,1195.9
2025-08-11 05:00:00,VIC1,102.8,1.64,0.83,4454.6,-108.8,4213.8
2025-07-08 12:00:00,SA1,60.71,0.38,1.5,1420.0,-20.1,1405.2
2025-06-16 02:00:00,SA1,190.4,8.86,5.39,1112.9,51.1,987.9
2025-06-06 17:30:00,NSW1,230.59,4.71,4.8,8113.5,-1160.3,9383.1
2025-09-16 22:30:00,TAS1,45.77,0.42,0.92,1015.6,203.7,763.8
2025-09-19 14:30:00,SA1,401.03,10.96,6.93,1561.6,-68.8,1568.7
2025-08-12 14:30:00,SA1,66.03,0.76,1.7,1499.4,23.2,1457.5
2025-07-10 00:30:00,TAS1,89.48,0.85,0.46,621.0,-127.1,689.2
2025-06-23 01:30:00,TAS1,54.29,0.62,2.56,754.8,-75.8,833.2
2025-10-27 05:30:00,TAS1,47.91,2.06,1.36,664.0,138.5,457.5
2025-08-17 13:00:00,VIC1,114.85,1.69,0.39,5444.9,-90.8,5398.7
2025-09-28 15:30:00,QLD1,63.45,3.07,0.34,6455.0,-1174.5,6593.8
2025-06-19 12:00:00,NSW1,24.75,2.52,1.23,7047.2,1073.6,5992.2
2025-10-29 15:30:00,NSW1,46.12,1.13,0.97,7270.7,496.6,7000.0
2025-10-20 03:00:00,SA1,64.53,0.92,2.52,923.5,-169.1,1022.9
2025-05-29 18:00:00,TAS1,173.44,4.09,5.68,1122.0,91.0,1072.3
2025-08-19 23:30:00,NSW1,73.23,3.98,0.58,7306.6,240.6,6992.7
2025-07-28 02:30:00,NSW1,103.77,3.41,0.21,5653.4,-17.2,5129.8
2025-10-08 00:00:00,QLD1,51.7,1.68,2.69,5409.3,-530.4,5702.6
2025-11-02 17:30:00,VIC1,303.24,6.94,1.52,6335.8,-285.7,6403.1
2025-06-14 16:30:00,VIC1,243.18,4.89,3.81,6336.0,-230.5,6829.6
2025-05-25 14:00:00,SA1,108.34,1.47,1.21,1605.7,11.1,1371.3
2025-06-08 07:00:00,VIC1,89.6,1.55,0.76,5137.9,-511.6,5806.6
2025-07-03 05:00:00,QLD1,92.05,0.9,0.71,4040.7,226.9,3818.3
2025-10-25 14:30:00,NSW1,90.57,0.78,2.23,6412.9,-45.5,6085.0
2025-07-27 01:30:00,TAS1,61.41,0.56,1.3,786.0,-110.9,898.8
2025-08-11 04:00:00,TAS1,49.57,4.26,0.77,665.3,51.8,602.6
2025-07-17 03:00:00,SA1,173.16,13.2,1.44,1036.6,29.2,1032.0
2025-10-12 03:30:00,TAS1,64.9,1.65,1.93,635.3,-206.7,816.9
2025-11-08 09:00:00,NSW1,65.52,0.6,2.0,6880.5,-292.6,6942.9
2025-06-10 23:30:00,VIC1,96.63,0.6,0.79,5359.0,-224.1,4992.7
2025-07-18 15:00:00,TAS1,29.45,1.39,0.56,928.6,97.0,762.6
2025-07-06 02:00:00,SA1,98.25,3.54,0.55,1108.6,-84.2,1224.6
2025-07-22 21:30:00,NSW1,51.37,1.48,2.05,6656.6,-294.3,7210.3
2025-11-05 17:00:00,NSW1,254.01,7.06,2.84,8262.0,-1107.7,8123.5
2025-07-29 06:30:00,TAS1,60.27,5.18,0.46,1137.1,6.9,1015.3
2025-06-14 03:30:00,NSW1,100.2,3.0,2.56,5576.4,248.8,4750.3
2025-08-05 18:00:00,TAS1,181.22,9.16,9.3,1247.0,70.1,1025.3
2025-08-29 20:30:00,TAS1,86.35,2.67,0.29,1072.0,-137.5,1160.1
2025-07-10 21:00:00,QLD1,97.02,2.85,1.18,5519.2,260.9,4527.1
2025-07-13 13:00:00,SA1,50.85,0.58,0.73,1513.3,-132.8,1480.0
2025-07-24 13:00:00,QLD1,48.59,1.2,1.42,5916.0,-104.3,5812.9
2025-07-17 18:30:00,QLD1,203.82,5.45,8.12,8274.6,-648.5,8134.4
2025-07-26 02:30:00,VIC1,73.79,0.8,2.78,3804.2,-208.1,3533.5
2025-06-02 01:00:00,VIC1,32.82,3.81,0.49,3745.4,466.4,2957.7
2025-11-02 17:30:00,NSW1,191.83,2.43,1.12,8526.9,598.7,7132.5
2025-09-24 19:00:00,NSW1,208.41,10.98,0.43,7293.0,-149.2,7536.9
2025-11-19 21:00:00,QLD1,143.74,2.64,3.64,5850.3,-424.1,5748.5
2025-06-01 18:30:00,QLD1,211.02,1.52,8.48,7486.7,-95.5,7910.8
2025-05-25 19:00:00,QLD1,211.42,2.53,0.93,6959.4,601.6,6135.9
2025-07-24 03:00:00,TAS1,76.51,1.68,3.88,728.1,8.4,645.1
2025-08-18 18:30:00,TAS1,150.33,9.87,1.83,1300.5,-139.3,1250.3
2025-08-29 08:30:00,VIC1,68.44,2.55,1.77,5031.7,-177.2,5241.7
2025-09-03 19:30:00,TAS1,141.16,2.18,4.53,1234.9,-76.0,1319.3
2025-11-17 00:30:00,QLD1,66.78,0.91,1.59,5080.8,675.2,4400.7
2025-11-12 21:30:00,SA1,87.02,2.21,1.74,1563.2,-29.3,1646.0
2025-10-26 03:00:00,VIC1,33.58,0.14,0.48,2889.3,250.0,2402.7
2025-08-26 13:00:00,QLD1,-83.62,0.85,1.83,7110.7,241.8,6029.6
2025-08-20 14:00:00,QLD1,70.64,2.58,1.09,7008.8,65.9,6838.4
2025-10-22 11:30:00,SA1,74.91,2.94,0.57,1490.6,-98.3,1450.4
2025-10-19 03:30:00,TAS1,42.36,1.47,1.28,777.6,5.8,736.5
2025-11-02 22:30:00,QLD1,67.36,2.7,0.82,6462.4,-226.5,6665.9
2025-07-26 08:30:00,NSW1,77.86,2.02,0.67,7187.1,-311.6,6932.9
2025-10-29 06:00:00,TAS1,118.77,1.56,2.01,1002.4,-16.1,951.4
2025-05-30 01:30:00,SA1,87.98,4.48,1.87,1154.2,294.9,783.2
2025-10-10 13:30:00,TAS1,116.0,2.66,3.72,971.0,169.3,691.8
2025-06-30 16:00:00,SA1,981.01,23.47,21.78,1829.1,-73.3,1771.8
2025-05-27 13:00:00,SA1,97.44,0.97,0.81,1462.2,90.5,1338.3
2025-06-03 07:00:00,NSW1,54.84,0.32,0.73,6383.6,-72.4,6672.6
2025-06-06 20:00:00,SA1,32.78,1.34,0.39,1443.3,-137.4,1542.4
2025-07-21 14:00:00,TAS1,134.52,5.47,3.33,1018.5,-35.9,962.5
2025-09-14 05:30:00,TAS1,66.2,3.41,0.61,727.7,31.2,636.7
2025-08-28 20:30:00,QLD1,44.34,1.18,0.46,6736.2,3.0,7007.5
2025-06-05 14:30:00,QLD1,53.41,0.7,0.48,6468.4,123.2,6014.5
2025-07-25 16:30:00,SA1,680.69,18.54,3.94,1919.4,17.6,1800.3
2025-07-23 05:00:00,NSW1,167.96,4.67,8.12,5115.2,-304.7,4841.1
2025-08-27 23:00:00,TAS1,102.35,1.57,2.63,1004.5,-9.6,900.4
2025-08-03 18:30:00,TAS1,159.75,2.37,0.34,1211.1,-55.6,1275.8
2025-08-24 08:00:00,VIC1,69.44,1.49,5.32,6064.2,697.9,4642.6
2025-08-03 20:30:00,NSW1,51.86,5.49,0.5,6842.7,-715.0,6944.0
2025-07-10 13:00:00,VIC1,85.59,1.02,3.87,4703.0,191.0,4441.4
2025-06-29 12:00:00,QLD1,74.53,3.0,0.79,6470.1,182.2,6273.7
2025-10-26 03:30:00,TAS1,189.93,9.74,3.37,785.1,145.5,624.1
2025-09-09 09:00:00,NSW1,279.31,4.02,5.57,6313.2,492.5,6051.5
2025-08-06 11:00:00,TAS1,82.32,1.94,0.4,1119.4,81.0,1047.2
2025-07-04 17:30:00,SA1,433.46,5.47,4.64,1717.1,-91.2,1882.1
2025-06-30 01:30:00,SA1,102.06,6.38,2.87,1010.7,98.1,840.4
2025-09-20 06:30:00,NSW1,69.95,1.16,1.94,7071.7,-112.3,7264.0
2025-09-02 08:30:00,QLD1,148.79,7.97,2.08,6078.6,-555.9,6804.0
2025-07-14 19:00:00,QLD1,175.74,13.47,4.3,7801.5,-658.9,8827.9
2025-09-08 02:00:00,SA1,49.49,0.77,1.79,999.6,-286.5,1325.4
2025-08-08 23:00:00,TAS1,81.56,3.98,3.04,959.9,142.5,815.1
2025-09-10 07:00:00,VIC1,105.6,6.76,1.49,5071.4,-896.3,5724.2
2025-09-09 00:30:00,QLD1,63.18,0.52,3.37,4624.0,-1025.5,5459.1
2025-10-02 05:30:00,QLD1,91.58,0.4,1.89,4464.1,552.8,3639.5
2025-10-24 05:30:00,NSW1,89.79,0.9,1.73,4497.2,386.3,3865.9
2025-08-08 03:30:00,SA1,50.68,1.26,1.46,921.1,101.1,706.3
2025-10-30 05:00:00,NSW1,76.81,0.94,0.76,5611.0,-1082.0,5966.2
2025-06-25 12:30:00,NSW1,172.11,1.84,1.3,7565.7,-826.0,7735.4
2025-08-12 05:00:00,NSW1,51.67,1.67,1.71,4365.0,-26.3,4280.7
2025-11-09 16:30:00,QLD1,794.3,27.15,13.4,7755.4,201.9,7000.6
2025-10-22 19:00:00,SA1,661.58,7.71,25.01,1683.5,235.7,1471.6
2025-09-18 23:30:00,NSW1,94.96,1.58,3.46,7313.5,-707.8,6944.3
2025-10-06 09:30:00,TAS1,67.05,0.77,0.67,923.6,37.2,897.0
2025-06-16 21:00:00,SA1,38.78,0.78,0.36,1612.6,-83.5,1741.7
2025-10-20 12:30:00,NSW1,72.71,1.48,0.38,7133.5,1030.5,5705.0
2025-06-30 01:30:00,QLD1,138.0,0.66,1.93,4108.0,37.8,3513.9
2025-06-17 12:00:00,TAS1,56.09,0.57,1.64,1078.5,-44.4,1015.3
2025-08-05 23:00:00,SA1,60.58,1.93,0.46,1420.9,61.0,1348.1
2025-11-07 11:30:00,QLD1,154.67,2.88,1.46,6288.3,-658.0,6654.2
2025-09-11 01:00:00,SA1,-196.58,3.89,2.74,919.9,-190.1,964.2
2025-07-16 07:30:00,QLD1,77.56,1.05,4.99,5909.4,116.3,5865.4
2025-11-19 18:00:00,VIC1,120.47,2.22,0.7,6450.9,94.1,6085.8
2025-11-10 16:30:00,QLD1,244.53,1.39,10.67,6884.3,-445.6,6747.7
2025-07-06 14:00:00,QLD1,77.65,1.97,2.98,6528.2,-691.1,7122.2
2025-09-25 23:00:00,VIC1,-652.22,10.2,4.02,5063.8,134.6,4983.2
2025-09-30 03:00:00,VIC1,48.28,1.31,0.34,4126.7,674.8,3002.5
2025-09-30 11:30:00,QLD1,139.22,0.62,4.91,6377.9,651.3,5010.1
2025-11-09 05:30:00,VIC1,90.48,3.37,0.53,4473.5,-170.8,4751.0
2025-08-11 13:00:00,TAS1,38.26,1.38,0.65,1097.0,103.8,952.6
2025-08-02 02:00:00,VIC1,143.87,1.4,1.57,3850.3,204.9,3308.0
2025-06-19 07:30:00,SA1,102.35,1.02,1.39,1301.7,-95.0,1314.9
2025-09-29 15:00:00,QLD1,41.79,4.18,0.36,6699.7,768.7,5874.1
2025-09-23 11:00:00,SA1,39.19,3.92,0.86,1536.2,-147.8,1455.6
2025-06-21 21:30:00,NSW1,77.22,0.6,0.34,7407.8,319.0,6347.8
2025-11-05 17:30:00,SA1,354.52,9.53,2.16,1779.4,-5.6,1865.2
2025-08-08 06:30:00,VIC1,-757.34,7.25,7.58,4871.5,-90.0,4599.9
2025-06-16 00:00:00,VIC1,59.94,0.54,0.43,3641.8,-323.8,4118.6
2025-07-16 18:30:00,QLD1,531.5,10.22,3.91,7696.6,-233.3,7375.0
2025-07-17 10:30:00,QLD1,75.89,1.58,0.33,6378.2,-75.1,5928.6
2025-07-31 15:00:00,QLD1,75.45,4.34,0.65,6728.5,-1186.6,7725.8
2025-08-03 10:30:00,TAS1,113.21,1.4,1.56,970.3,-114.0,1034.8
2025-07-15 05:00:00,SA1,51.47,2.28,0.59,1139.2,-34.7,1208.0
2025-10-12 09:30:00,QLD1,61.41,0.62,0.67,6893.0,587.4,5590.4
2025-10-12 23:00:00,NSW1,65.19,1.06,0.56,5793.5,-998.3,5842.8
2025-08-24 01:30:00,QLD1,117.37,3.32,0.5,5129.5,-461.8,4758.7
2025-09-03 14:00:00,SA1,40.96,4.08,0.93,1327.3,-64.3,1391.2
2025-09-15 22:30:00,SA1,-839.44,12.62,13.91,1550.4,123.6,1473.4
2025-10-16 02:30:00,SA1,43.9,2.57,0.64,985.5,-198.1,1195.2
2025-06-09 12:00:00,QLD1,13434.92,217.58,187.35,6335.6,396.6,6006.9
2025-07-30 03:00:00,TAS1,94.09,2.01,9.65,707.6,50.1,653.8
2025-06-09 22:00:00,SA1,42.67,1.11,0.89,1357.0,104.9,1188.5
2025-07-23 06:00:00,TAS1,44.04,2.31,0.53,1010.5,-2.5,1022.7
2025-09-17 14:30:00,VIC1,101.15,2.5,0.68,5287.6,-269.1,5576.1
2025-07-22 03:00:00,VIC1,45.46,0.52,1.3,3399.5,583.4,2624.5
2025-09-11 23:30:00,NSW1,96.22,1.96,0.9,6783.7,733.8,6244.8
2025-07-07 10:30:00,QLD1,145.84,2.5,2.38,5540.1,215.5,5423.8
2025-06-13 15:00:00,NSW1,36.23,0.29,3.31,5827.2,35.7,5761.9
2025-09-29 10:00:00,QLD1,25.11,1.21,0.69,6835.5,-384.0,6894.4
2025-11-10 04:00:00,SA1,166.04,7.73,2.4,1088.7,-71.1,1133.4
2025-11-01 03:30:00,NSW1,65.0,0.39,1.68,4170.9,-1115.5,4987.0
2025-05-29 20:00:00,SA1,216.86,4.44,8.24,1669.1,-26.1,1499.0
2025-06-25 19:30:00,QLD1,378.78,19.83,4.86,7649.2,-578.5,8160.7
2025-09-06 05:00:00,SA1,50.68,2.12,0.5,990.9,142.0,846.6
2025-05-30 16:30:00,VIC1,387.98,5.39,22.21,5734.5,667.6,4498.5
2025-08-25 05:00:00,SA1,53.01,0.76,0.46,1117.1,-52.7,1001.5
2025-06-03 11:30:00,QLD1,71.68,0.22,1.14,6802.9,-451.1,6983.5
2025-10-29 11:30:00,QLD1,42.0,0.76,1.31,5983.2,-335.5,5540.2
2025-05-31 18:30:00,TAS1,209.93,1.94,3.67,1245.8,-20.6,1298.7
2025-09-22 18:30:00,TAS1,202.79,4.76,6.14,1315.2,-101.4,1346.3
2025-08-21 01:00:00,SA1,90.88,0.83,0.31,1078.9,-161.0,1074.5
2025-08-30 03:00:00,NSW1,77.19,2.02,0.37,4661.7,454.7,4062.2
2025-10-10 18:00:00,VIC1,272.33,27.3,1.25,6732.9,463.1,6170.4
2025-08-11 13:30:00,TAS1,155.14,1.56,0.38,1024.2,52.9,947.1
2025-07-25 04:00:00,QLD1,40.67,0.84,0.58,4873.0,47.6,4797.4
2025-07-26 21:30:00,TAS1,64.49,0.44,0.75,1119.7,86.6,1082.3
2025-08-05 12:00:00,NSW1,161.61,2.0,0.32,6054.7,-166.4,6002.0
2025-07-14 05:30:00,TAS1,67.8,0.48,1.02,682.7,12.1,661.9
2025-11-02 11:30:00,VIC1,125.82,3.52,1.82,4650.2,-102.1,4427.6
2025-09-24 11:00:00,NSW1,56.8,5.72,0.3,7145.3,958.5,5769.6
2025-11-06 22:00:00,TAS1,84.15,5.27,4.48,959.5,43.8,780.7
2025-07-05 02:00:00,QLD1,50.01,1.42,0.78,4564.6,-757.8,5025.8
2025-06-08 11:00:00,QLD1,32.47,1.11,0.81,6413.1,-137.4,6779.5
2025-11-17 02:30:00,VIC1,66.28,0.15,5.82,3523.0,673.3,2905.8
2025-07-08 23:00:00,QLD1,92.0,1.99,0.74,6035.5,-278.4,5768.6
2025-08-14 10:00:00,SA1,86.26,2.13,0.73,1392.2,20.8,1424.2
2025-11-19 04:00:00,SA1,32.82,0.95,2.0,1324.4,173.8,1176.7
2025-10-14 00:30:00,VIC1,52.12,1.19,2.03,4040.6,167.3,3325.4
2025-10-15 22:00:00,QLD1,127.96,5.88,1.86,6767.3,-245.6,6177.7
2025-09-20 12:00:00,TAS1,55.36,1.27,0.66,977.8,-122.9,947.9
2025-11-05 09:00:00,TAS1,92.44,1.34,0.31,988.2,40.2,819.0
2025-06-30 21:30:00,VIC1,63.04,2.01,2.67,5691.7,-6.3,5927.1
2025-10-17 06:30:00,QLD1,74.67,1.24,0.94,6635.6,121.4,5775.9
2025-09-13 21:30:00,TAS1,34.61,0.65,1.7,1244.1,117.5,1022.2
2025-08-08 01:00:00,QLD1,36.75,1.61,1.41,3907.1,10.1,3985.0
2025-06-26 18:00:00,TAS1,116.57,1.06,6.07,1207.7,21.7,1027.6
2025-08-27 15:30:00,TAS1,54.99,2.96,2.61,1053.5,-131.2,1036.2
2025-06-12 19:00:00,TAS1,278.37,4.38,7.35,1299.5,-79.5,1310.2
2025-09-29 00:00:00,NSW1,61.4,0.54,0.99,5595.9,-205.5,5089.6
2025-09-26 00:30:00,VIC1,114.99,3.71,1.22,3501.6,-436.2,4022.7
2025-09-28 17:30:00,NSW1,162.59,2.33,2.53,7420.4,397.6,6962.9
2025-05-25 08:00:00,TAS1,51.67,0.31,2.75,927.0,-170.7,965.9
2025-09-03 01:30:00,SA1,74.57,0.67,1.03,939.5,74.8,793.7
2025-11-09 06:00:00,TAS1,190.06,3.94,1.46,1040.6,-42.4,1123.0
2025-05-25 08:30:00,NSW1,53.13,0.27,7.35,6491.1,106.3,6644.0
2025-10-27 03:30:00,QLD1,47.45,1.05,1.72,4383.0,149.9,4142.6
2025-11-16 09:00:00,SA1,144.96,2.5,1.59,1475.9,9.8,1267.1
2025-07-24 02:00:00,NSW1,137.64,7.49,1.0,5682.4,-88.4,5885.1
2025-07-25 21:00:00,VIC1,82.69,0.8,0.79,4707.3,378.0,4161.0
2025-11-18 18:00:00,TAS1,139.38,6.7,4.59,1200.9,-21.0,1143.4
2025-06-02 16:00:00,VIC1,87.52,1.05,1.37,6370.7,-430.9,6584.3
2025-09-22 18:00:00,VIC1,159.03,1.74,2.52,7165.9,672.1,5731.9
