event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
4ade572a-8d99-4941-b38f-368eb576d236,unplanned,NSW,Parramatta,367,2024-02-16T12:28:12,2024-02-16T13:03:12,35,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000205,0.000372
536a0e09-2302-450f-8f64-8c47d14df83c,unplanned,SA,Victor Harbor,224,2025-12-09T05:29:45,2025-12-09T05:47:45,18,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,7.3e-05,0.000251
5e0d7b67-dca3-4749-88e0-520e40943150,emergency,QLD,Mackay,214,2024-07-05T05:00:37,2024-07-05T07:59:37,179,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000747,0.000223
4594f8be-5008-4a11-bbed-7315b099a781,planned,VIC,Geelong,865,2023-03-20T00:48:58,2023-03-20T01:28:58,40,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000574,0.000753
cfc0c89c-710a-4c39-976c-d74a230e7036,unplanned,WA,Fremantle,163,2025-11-14T17:00:24,2025-11-14T18:38:24,98,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000247,0.000189
b6936c05-f43f-4182-87a3-9769e907e23d,emergency,VIC,Melbourne CBD,1024,2025-06-24T12:10:12,2025-06-24T14:43:12,153,vegetation,Unplanned vegetation growth on private property contacted 11kV conductors — property owner notification and clearance order issued.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.00304,0.001003
b743e1e7-ffe7-4423-8da5-d05844472fc2,unplanned,QLD,Toowoomba,153,2025-05-05T05:01:04,2025-05-05T06:03:04,62,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000178,0.000124
ef901719-436a-4e7e-a7b2-9848c556bc33,unplanned,WA,Bunbury,105,2023-03-01T23:31:51,2023-03-02T00:34:51,63,unknown,"Fault cause under investigation — protection operated correctly, fault current consistent with phase-to-earth event. No obvious cause identified during daylight patrol.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000126,0.000102
b64b3c5c-5294-4014-bf9c-cbc171931e55,planned,QLD,Rockhampton,775,2024-12-25T08:53:23,2024-12-25T10:19:23,86,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.001063,0.000687
8cda2f9e-3821-4d24-8d6f-4553d692efd5,planned,QLD,Toowoomba,410,2025-10-20T11:28:33,2025-10-20T12:12:33,44,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000334,0.000435
62348822-508a-4cbf-9277-2e9f0892cb0e,unplanned,NSW,Wollongong,306,2023-04-21T14:25:40,2023-04-21T14:53:40,28,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000143,0.000367
62f29ebf-3890-489f-8574-135098938e9a,planned,SA,Port Augusta,301,2024-04-07T00:11:12,2024-04-07T04:02:12,231,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.001204,0.000337
afaca41b-2e22-4837-87bf-dd533ea98c47,planned,SA,Murray Bridge,44,2023-01-13T22:36:56,2023-01-14T00:15:56,99,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,7.8e-05,5.1e-05
b07a61c0-8bda-46c8-a2b2-5d28a98f964a,planned,QLD,Cairns,54,2025-06-13T02:30:45,2025-06-13T03:48:45,78,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,7.5e-05,6.4e-05
043492c6-babc-4dc0-a677-1b1de176b853,unplanned,NSW,Wollongong,227,2025-01-28T17:38:41,2025-01-28T18:46:41,68,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000271,0.000257
173e9f71-a5e7-4a1b-bb87-4277828f9f3a,planned,SA,Mount Gambier,231,2025-10-11T13:06:15,2025-10-11T15:12:15,126,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000546,0.000187
387e9798-ba69-46ba-97ea-0cd58de7f562,unplanned,NSW,Tamworth,986,2024-10-01T12:21:30,2024-10-01T12:49:30,28,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000371,0.000845
39870975-b24e-4d1d-b4c1-8a892d03610c,unplanned,NSW,Sydney CBD,583,2025-04-30T21:45:55,2025-05-01T02:34:55,289,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.003192,0.000509
66cf1c42-97b6-4976-963a-1f727b6cc165,unplanned,VIC,Shepparton,90,2025-02-06T18:12:09,2025-02-06T20:15:09,123,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000169,0.000106
304d113d-8319-4b0a-94af-1ff3b69742cf,unplanned,NSW,Port Macquarie,419,2024-06-13T19:22:40,2024-06-13T20:55:40,93,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000546,0.000477
fb2e1df0-d6a3-4ff1-a4ab-9bbeb633a326,unplanned,VIC,Ballarat,1025,2024-05-06T20:17:06,2024-05-06T21:12:06,55,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.001048,0.001168
1dc884a8-4d4e-45a3-98d5-879b7d9f15f1,unplanned,NSW,Parramatta,163,2023-07-05T23:48:23,2023-07-06T00:44:23,56,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000176,0.000143
8a6fab5c-803e-49b6-9cd2-c658cb4f654d,unplanned,NSW,Newcastle,189,2024-09-02T05:15:27,2024-09-02T08:29:27,194,unknown,Transient fault — auto-reclose successful after single attempt. No damage or clear cause identified on patrol.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000501,0.000168
3358092d-a369-4562-bcb6-a51bcc5f51a5,unplanned,NSW,Dubbo,785,2024-01-18T11:06:33,2024-01-18T11:43:33,37,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000528,0.000681
59729451-e6e4-4dbd-8fbb-5189fd3eba54,unplanned,SA,Adelaide CBD,293,2025-09-20T12:07:24,2025-09-20T13:20:24,73,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000427,0.000272
70e4ac25-99ce-43a0-b987-9cb09e422d00,planned,NSW,Tamworth,1967,2025-06-24T23:15:19,2025-06-25T00:53:19,98,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.003096,0.001676
954d13fc-fb79-4d39-9885-6dde2e77e9ae,unplanned,QLD,Brisbane CBD,120,2024-02-06T03:08:25,2024-02-06T04:42:25,94,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000189,0.000136
e42c74ac-0cca-47d8-ada6-423d9e8d60f3,planned,VIC,Ballarat,687,2025-08-26T09:52:09,2025-08-26T10:11:09,19,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000227,0.000782
9fd705c8-07bd-402b-8d29-95af040f77f4,unplanned,SA,Mount Gambier,64,2024-01-14T03:16:54,2024-01-14T06:22:54,186,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000183,6.6e-05
d76e1f5e-20b2-4915-8ce4-995b75721241,unplanned,NSW,Parramatta,963,2025-11-24T20:28:06,2025-11-24T21:00:06,32,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000419,0.000857
52f69855-8a1c-4816-8c0c-1d3ca3a385a3,unplanned,SA,Victor Harbor,549,2024-01-16T14:24:07,2024-01-16T15:58:07,94,unknown,Fault occurred during night hours. Patrol conducted at first light — no cause identified. Thermal camera deployed on re-energisation.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000742,0.000636
6cd68d9a-d786-4235-82b2-c733f5f5123b,unplanned,VIC,Geelong,742,2024-02-24T21:38:17,2024-02-25T01:08:17,210,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.00236,0.000682
