asset_id,asset_type,asset_name,region,subregion,installation_date,manufacturer,model,rated_capacity_kva,last_inspection_date,condition_score,latitude,longitude,notes
f4011e81-d760-4626-9542-f08cb70f25fa,substation,Substation-NSW-0465,NSW,Parramatta,1994-02-28,Hitachi Energy,SS-Zone-66kV,10000.0,2019-04-03,4.6,33.32605,152.75642,Fuse links showing signs of heat damage.
593ead8b-b187-4ce7-99a9-211e7d9bfb86,pole,Pole-VIC-0466,VIC,Geelong,2016-09-18,Lucy Electric,ConcretePole-14m,,2020-09-19,5.5,37.52511,146.87377,Relay coordination settings require review after network topology change.
60325ffc-822c-4069-a5ea-11d1214550d1,meter,Meter-QLD-0467,QLD,Brisbane CBD,2015-08-19,Siemens,Genus PRANA,10.0,2021-09-04,7.5,26.38667,155.76689,No visible issues at time of inspection.
bbd04356-9a7f-4250-bf7b-65319cdce822,pole,Pole-NSW-0468,NSW,Newcastle,2011-06-24,Schneider Electric,CompositePole-11m,,2023-02-23,7.6,33.05662,150.4034,Nameplate illegible — asset records confirm ratings.
3af158f6-f4b1-4e84-a2af-c8b0ef0d6984,pole,Pole-VIC-0469,VIC,Shepparton,2004-05-10,Toshiba Energy Systems,CompositePole-11m,,2021-09-22,4.2,37.18784,145.99432,Oil leakage detected on lower tank seam.
88319b57-68b2-4653-bb14-9f9ffa4eade3,cable,Cable-NSW-0470,NSW,Tamworth,2008-11-26,Mitsubishi Electric,HDPE-LV-95,400.0,2019-06-25,5.0,32.53442,149.99475,Corrosion on clamp hardware — recommend replacement within 6 months.
64d6fe81-41a1-4819-bebf-60ebe516c8f6,transformer,Transformer-NSW-0471,NSW,Orange,1987-07-19,Lucy Electric,PowerGard 500,2000.0,2022-12-02,4.6,33.8694,151.81365,Animal damage to cable conduit — temporary repair applied.
4c88d177-b9fe-47a2-adc6-9dbb1e7787c7,cable,Cable-VIC-0472,VIC,Latrobe Valley,2023-12-18,Toshiba Energy Systems,PILC-11kV-185,150.0,2024-03-02,2.6,37.15083,146.1527,Animal damage to cable conduit — temporary repair applied.
aa4175a7-b7dd-4a62-a278-6e0f329d8b38,cable,Cable-VIC-0473,VIC,Shepparton,2018-10-26,Toshiba Energy Systems,XLPE-33kV-150,100.0,2024-05-28,3.9,37.76197,147.38585,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
c8639116-f1d1-4a49-a2ae-e299a70212b5,pole,Pole-NSW-0474,NSW,Wollongong,2007-12-04,Siemens,WoodPole-12m,,2021-04-29,7.8,32.92269,151.05831,Paint delamination on weathering-steel structure.
97bb7f65-8e61-4d21-8956-eac5155e1297,pole,Pole-SA-0475,SA,Murray Bridge,2013-03-12,Mitsubishi Electric,SteelPole-15m,,2022-06-03,8.7,34.056,140.82338,Relay coordination settings require review after network topology change.
48ef80bd-664d-4096-9363-d09dfe543cb9,pole,Pole-QLD-0476,QLD,Townsville,2021-04-02,Hitachi Energy,CompositePole-11m,,2024-12-09,6.3,27.20451,152.03998,Earthing mat connection verified and in good condition.
435b1389-ed77-4678-bfa7-33f9393e87d3,meter,Meter-QLD-0477,QLD,Cairns,1989-05-21,Toshiba Energy Systems,Honeywell Elster AS3500,20.0,2024-05-23,5.7,26.12629,152.48968,Animal damage to cable conduit — temporary repair applied.
b0411c7a-d793-490c-a7b6-3f87722bc05c,transformer,Transformer-NSW-0478,NSW,Newcastle,2016-08-02,Eaton,PowerGard 500,2000.0,2023-02-17,6.8,33.66096,150.31394,No visible issues at time of inspection.
0c7fb0a8-7aa2-4ba0-bc66-1be23a7a587a,pole,Pole-NSW-0479,NSW,Albury,2018-01-23,Schneider Electric,WoodPole-12m,,2025-08-27,9.2,32.54914,151.53153,Paint delamination on weathering-steel structure.
936c2853-717b-4fef-99e9-66dfa76acb55,cable,Cable-NSW-0480,NSW,Parramatta,1992-08-14,Schneider Electric,XLPE-33kV-150,400.0,2023-11-09,7.4,32.57315,150.77135,Nameplate illegible — asset records confirm ratings.
37bc1aaa-a61c-4e57-8261-16ca05011242,cable,Cable-VIC-0481,VIC,Latrobe Valley,2001-01-21,Ormazabal,HDPE-LV-95,100.0,2022-08-06,5.0,37.4733,146.88587,Earthing mat connection verified and in good condition.
9bfb1ff1-ccb5-4c73-9d7d-2652faa78f18,cable,Cable-VIC-0482,VIC,Wodonga,2022-02-20,Siemens,PILC-11kV-185,100.0,2023-12-10,4.6,37.22746,146.73012,Nameplate illegible — asset records confirm ratings.
f6c4e958-fe8f-4c60-8c5a-25137dfba31f,meter,Meter-VIC-0483,VIC,Melbourne CBD,2002-03-20,ABB,Itron Riva,20.0,2023-09-14,2.5,37.48922,147.06171,Vegetation encroachment within 0.5 m of conductors.
b0b26962-f14d-41ee-bb1d-4972155ad581,cable,Cable-NSW-0484,NSW,Albury,1999-04-27,Eaton,PILC-11kV-185,50.0,2020-05-12,6.2,32.6652,153.93223,Corrosion on clamp hardware — recommend replacement within 6 months.
3027e71b-cea9-484b-abde-ef70f2b45cc6,meter,Meter-NSW-0485,NSW,Tamworth,1991-11-01,Mitsubishi Electric,Genus PRANA,80.0,2020-05-13,3.9,32.85718,153.12889,Vegetation encroachment within 0.5 m of conductors.
b4ded89b-23b8-4bff-8eb0-f3abdd7ae03d,pole,Pole-QLD-0486,QLD,Sunshine Coast,2012-04-07,Schneider Electric,WoodPole-12m,,2020-09-13,3.5,27.00079,154.99621,Corrosion on clamp hardware — recommend replacement within 6 months.
5cb03060-afc1-4961-91c3-61e1fae732e9,meter,Meter-SA-0487,SA,Whyalla,2015-09-22,Toshiba Energy Systems,Honeywell Elster AS3500,80.0,2023-01-26,5.3,34.6616,138.94088,Gasket seal worn; minor moisture ingress risk.
7b55f5db-29f1-476d-b089-029d488bd6a9,meter,Meter-VIC-0488,VIC,Mornington Peninsula,1986-05-31,Ormazabal,Itron Riva,20.0,2019-03-13,3.4,37.23899,144.28283,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
5fde9fa0-6f9b-4b10-ad0e-1c94e437a179,pole,Pole-NSW-0489,NSW,Tamworth,2010-01-14,Schneider Electric,WoodPole-12m,,2020-06-12,9.3,32.65911,151.92367,Nameplate illegible — asset records confirm ratings.
e0d34c03-f251-4847-92b6-c1aea26d9c8a,transformer,Transformer-NSW-0490,NSW,Wollongong,2018-08-18,GE Grid Solutions,PowerGard 500,500.0,2022-04-02,7.4,32.88422,151.58249,Relay coordination settings require review after network topology change.
49acbbad-3da3-40ec-ab0f-1046b1169080,transformer,Transformer-NSW-0491,NSW,Newcastle,2015-09-10,GE Grid Solutions,T1200,5000.0,2021-02-10,6.0,32.59283,154.0848,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
a5cb83f3-17bc-4fb6-bd18-047760bd9c19,pole,Pole-NSW-0492,NSW,Wollongong,1989-12-21,Toshiba Energy Systems,CompositePole-11m,,2019-10-24,7.8,32.40489,153.92695,Earthing mat connection verified and in good condition.
f4556ae7-585a-414f-af9c-c7425997904e,transformer,Transformer-WA-0493,WA,Perth CBD,2010-12-04,Lucy Electric,UniTrans 1000,1000.0,2021-07-28,6.5,31.63094,114.9192,Switchgear SF6 pressure low — schedule refill.
66b344e5-dd3c-4053-82b5-597575abfe3a,meter,Meter-NSW-0494,NSW,Orange,2006-08-05,Schneider Electric,Landis+Gyr E470,80.0,2025-01-15,4.2,32.43223,151.94645,Abnormal humming noise observed during peak load.
0088af3a-0d5b-45fd-b90a-81203200dc35,pole,Pole-WA-0495,WA,Kalgoorlie,2002-11-30,Toshiba Energy Systems,CompositePole-11m,,2024-03-19,8.6,31.42669,119.86739,No visible issues at time of inspection.
70812000-9228-4d1b-9948-202e5892a424,pole,Pole-SA-0496,SA,Whyalla,1997-11-09,Hitachi Energy,WoodPole-12m,,2020-04-06,5.9,34.05284,139.03301,Fuse links showing signs of heat damage.
8f17eb7d-4beb-42ec-ac6a-0c4c3188f083,transformer,Transformer-WA-0497,WA,Mandurah,2018-01-07,Mitsubishi Electric,UniTrans 1000,315.0,2022-11-23,4.3,30.59774,114.98393,Thermal imaging shows hot spot at LV busbar connection.
895dd970-2cb5-4a79-a9c6-81f0d59b4044,meter,Meter-VIC-0498,VIC,Wodonga,1985-04-13,Ormazabal,Itron Riva,20.0,2023-06-23,4.8,37.25847,146.97763,Nameplate illegible — asset records confirm ratings.
887dd45a-b6c6-452a-b1a6-ee69038ea765,cable,Cable-VIC-0499,VIC,Geelong,2007-01-07,Ormazabal,XLPE-11kV-300,200.0,2020-04-22,3.7,37.27359,144.88535,Gasket seal worn; minor moisture ingress risk.
45410359-2376-44bc-afe1-6dd4f915550f,cable,Cable-VIC-0500,VIC,Sunbury,1999-05-21,Ormazabal,XLPE-33kV-150,50.0,2019-06-01,3.2,37.03848,145.08022,Animal damage to cable conduit — temporary repair applied.
